B.239	"(m / multi-sentence
      :snt1 (l / let-01
            :mode imperative
            :arg0 (y / you)
            :arg1 (r / relation-03
                  :arg1 (s / string-entity
                        :value MATH 
 :math (V1 / 𝑅))
                  :mod (s2 / symmetric)
                  :mod (t / transitive)))
      :snt2 (ii / imply-01
            :arg0 (p / property
                  :mod s2)
            :arg1 (s3 / string-entity
                  :value MATH 
 :math (O1 / in :op0(O2 / interval$O-O$$ :op0(V2 / 𝑦) :op1(V3 / 𝑥)) :op1(V4 / 𝑅)))
            :condition (s4 / string-entity
                  :value MATH 
 :math (O3 / in :op0(O4 / interval$O-O$$ :op0(V5 / 𝑥) :op1(V6 / 𝑦)) :op1(V7 / 𝑅))))
      :snt3 (p2 / possible-01
            :arg1 (c / conclude-01
                  :arg0 (w / we)
                  :arg1 (s5 / string-entity
                        :value MATH 
 :math (O5 / in :op0(O6 / interval$O-O$$ :op0(V8 / 𝑥) :op1(V9 / 𝑥)) :op1(V10 / 𝑅)))
                  :manner (u / use-01
                        :arg0 w
                        :arg1 (p3 / property
                              :mod t)
                        :arg2 (a / and
                              :op1 (s6 / string-entity
                                    :value MATH 
 :math (O7 / interval$O-O$$ :op0(V11 / 𝑥) :op1(V12 / 𝑦)))
                              :op2 (s7 / string-entity
                                    :value MATH 
 :math (O8 / interval$O-O$$ :op0(V13 / 𝑦) :op1(V14 / 𝑥))))))))"
B.240	"(m / multi-sentence
      :snt1 (a / and
            :op1 (g / get-01
                  :arg1 (s / string-entity
                        :value MATH 
 :math (U1 / eq :op0(V1 / Δ) :op0(U2 / times :op0(O1 / SUP :op0(V2 / 𝑏) :op1(N1 / 2)) :op0(V3 / –) :op0(N2 / 4) :op0(V4 / 𝑎) :op0(V5 / 𝑐)))))
            :op2 (g2 / get-01
                  :arg1 (s2 / string-entity
                        :value MATH 
 :math (E1 /  :op0(O2 / fragments) :op1(V6 / x) :op2(U3 / eq) :op3(E2 /  :op0(O3 / fragments) :op1(V7 / $) :op2(T1 / –b) :op3(O4 / plus-or-minus) :op4(O5 / root :op0(V8 / Δ) :op1(N3 / 2)) :op5(V9 / $$) :op4(O6 / divide) :op5(N4 / 2) :op6(V10 / a) :op7(V11 / $$))))
                  :time (t / then))
            :manner-of (g3 / get-01
                  :arg1 (t2 / thing
                        :arg2-of (r / result-01))
                  :mod (b / bhaskar)))
      :snt2 (c / contrast-01
            :arg2 (c2 / come-01
                  :arg1 (c3 / constant
                        :mod (t3 / this))
                  :arg3 (a2 / amr-unknown))))"
B.241	"(e / equal-01
      :polarity -
      :arg1 (s / string-entity
            :value MATH 
 :math (O1 / minus :op0(U1 / plus :op0(O2 / SUP :op0(V1 / 𝑛) :op1(N1 / 3)) :op0(U2 / times :op0(N2 / 6) :op0(O3 / SUP :op0(V2 / 𝑛) :op1(N3 / 2)))) :op1(U3 / times :op0(N4 / 7) :op0(V3 / 𝑛)))))"
B.242	"(m / multi-sentence
      :snt1 (s / show-01
            :mode imperative
            :arg0 (y / you)
            :arg1 (h / have-degree-91
                  :arg1 (n / number
                        :name (n2 / name
                              :op1 MATH 
 :math (V1 / 𝑝)
                              :op2 ""eqx""))
                  :arg2 (g / great)
                  :arg3 (m2 / more)
                  :arg4 (n3 / number
                        :name (n4 / name
                              :op1 MATH 
 :math (N1 / 3)
                              :op2 ""eqx""))))
      :snt2 (d / divide-02
            :arg0 (n5 / number
                  :name (n6 / name
                        :op1 MATH 
 :math (N2 / 24)
                        :op2 ""eqx""))
            :arg1 (s2 / string-entity
                  :value MATH 
 :math (O1 / minus :op0(O2 / SUP :op0(V2 / 𝑝) :op1(N3 / 2)) :op1(N4 / 1)))
            :arg1-of (e / even-02)
            :arg1-of (e2 / even-02))
      :snt3 (h2 / have-03
            :arg0 (w / we)
            :arg1 (s3 / string-entity
                  :value MATH 
 :math (U1 / eq :op0(O3 / divide :op0(U2 / times :op0(U3 / plus :op0(V3 / 𝑝) :op0(N5 / 1)) :op0(O4 / minus :op0(V4 / 𝑝) :op1(N6 / 1))) :op1(N7 / 24)) :op0(V5 / 𝑘)))
            :time (s4 / since
                  :op1 (s5 / string-entity
                        :value MATH 
 :math (U4 / eq :op0(N8 / 24) :op0(F1 / ⋅ :op0(O5 / SUP :op0(N9 / 2) :op1(N10 / 3)) :op1(N11 / 3)))))
            :time (n7 / now)
            :arg1-of (c / cause-01
                  :arg0 (a / and
                        :op1 s5
                        :op2 (c2 / contain-01
                              :arg0 (n8 / numerator)
                              :arg1 (f / factor
                                    :quant (a2 / at-least
                                          :op1 1)
                                    :mod (e3 / even-02))
                              :time (a3 / always)))))
      :snt4 (o / or
            :op1 (c3 / correct-02
                  :arg1 (r / reason-01
                        :arg0 (ii / i)
                        :location (h3 / here)))
            :op2 (m3 / miss-02
                  :arg0 ii
                  :arg1 (s6 / something)
                  :location (h4 / here))
            :polarity (a4 / amr-unknown)))"
B.243	"(h / have-condition-91
      :arg1 (e / equal-01
            :arg2 MATH 
 :math (U1 / eq :op0(V1 / 𝑥) :op0(N1 / 1)))
      :arg2 (e2 / equal-01
            :arg2 MATH 
 :math (E1 /  :op0(O1 / fragments) :op1(O2 / SUP :op0(N2 / 2) :op1(U2 / times :op0(N3 / 2) :op0(V2 / 𝑘))) :op2(O3 / minus) :op3(O4 / SUP :op0(V3 / 𝑥) :op1(N4 / 2)) :op4(V4 / |) :op5(O5 / SUP :op0(N5 / 2) :op1(U3 / times :op0(N6 / 2) :op0(V5 / 𝑘))) :op6(O6 / minus) :op7(N7 / 1))))"
B.244	"(m / multi-sentence
      :snt1 (l / let-01
            :arg1 (r / relation-03
                  :arg1 (e / equal-01)
                  :arg2 (s / string-entity
                        :value MATH 
 :math (V1 / 𝑅))
                  :arg1-of (d / define-01
                        :arg0 (s2 / string-entity
                              :value MATH 
 :math (F1 / ⇔ :op0(U1 / times :op0(V2 / 𝑎) :op0(V3 / 𝑅) :op0(V4 / 𝑏)) :op1(O1 / in :op0(O2 / minus :op0(V5 / 𝑎) :op1(V6 / 𝑏)) :op1(V7 / ℤ)))))))
      :snt2 (c / cardinality
            :domain (s3 / string-entity
                  :value MATH 
 :math (F2 / abs :op0(O3 / divide :op0(V8 / ℝ) :op1(V9 / 𝑅))))
            :arg1-of (m2 / mean-01
                  :arg2 e
                  :arg1 (s4 / string-entity
                        :value MATH 
 :math (O4 / divide :op0(V10 / ℝ) :op1(V11 / 𝑅)))
                  :arg2 (q / quotient
                        :consist-of (s5 / string-entity
                              :value MATH 
 :math (V12 / ℝ)
                              :prep-under (s6 / string-entity
                                    :value MATH 
 :math (V13 / 𝑅)))))))"
B.245	"(e / equal-01
      :arg1 (t / that)
      :arg2 (e2 / equal-01
            :arg1 (s / string-entity
                  :value MATH 
 :math (U1 / eq :op0(U2 / times :op0(V1 / 𝑓) :op0(U3 / times :op0(V2 / 𝑓) :op0(V3 / 𝑧))) :op0(F1 / sin :op0(V4 / 𝑧))))
            :arg2 (s2 / string-entity
                  :value MATH 
 :math (O1 / in :op0(V5 / 𝑧) :op1(V6 / ℤ)))))"
B.246	"(m / multi-sentence
      :snt1 (c / cause-01
            :arg1 (s / string-entity
                  :value MATH 
 :math (U1 / eq :op0(V1 / 𝜃) :op0(O1 / divide :op0(O2 / SUP :op0(N1 / 180) :op1(O3 / compose)) :op1(V2 / 𝑛)))))
      :snt2 (c2 / cause-01
            :arg0 (g / get-01
                  :arg0 (w / we)
                  :arg1 (s2 / string-entity
                        :value MATH 
 :math (U2 / eq :op0(F1 / csc :op0(V3 / 𝜃)) :op0(U3 / plus :op0(F2 / csc :op0(U4 / times :op0(N2 / 2) :op0(V4 / 𝜃))) :op0(F3 / csc :op0(U5 / times :op0(N3 / 3) :op0(V5 / 𝜃))))))
                  :time (t / then))
            :arg1 (s3 / string-entity
                  :value MATH 
 :math U1 ))
      :snt3 (s4 / sure-02
            :polarity -
            :arg0 (ii / i)
            :arg1 (p / proceed-01
                  :arg0 ii
                  :arg2 (t2 / there)
                  :manner (a / amr-unknown
                        :mod (q / quite)))
            :arg1-of (c3 / cause-01
                  :arg0 (s5 / seem-01
                        :polarity -
                        :arg1 (w2 / work-09
                              :arg1 (u / use-01
                                    :arg0 ii
                                    :arg1 (f / formula
                                          :mod (a2 / angle
                                                :mod (d / double)
                                                :mod (t3 / triple)))))))))"
B.247	"(m / multi-sentence
      :snt1 (c / coordinate-01
            :arg1 (a / and
                  :op1 (p / point
                        :name (n / name
                              :op1 MATH 
 :math (V1 / 𝐴)))
                  :op2 (p2 / point
                        :name (n2 / name
                              :op1 MATH 
 :math (V2 / 𝐵))))
            :arg2 (a2 / amr-unknown))
      :snt2 (c2 / come-01
            :arg1 (ii / i)
            :arg4 (f / far
                  :mod (t / this))
            :arg1-of (m2 / mean-01
                  :arg2 (c3 / coordinate-01
                        :arg1 (p3 / point
                              :name (n3 / name
                                    :op1 MATH 
 :math (V3 / 𝑃))
                              :location (c4 / circle
                                    :mod (s / string-entity
                                          :value MATH 
 :math (V4 / 𝐶))))
                        :arg2 (a3 / and
                              :op1 (s2 / string-entity
                                    :value MATH 
 :math (U1 / eq :op0(V5 / 𝑥) :op0(U2 / times :op0(N1 / 5) :op0(F1 / cos :op0(V6 / 𝜃)))))
                              :op2 (s3 / string-entity
                                    :value MATH 
 :math (U3 / eq :op0(V7 / 𝑦) :op0(U4 / plus :op0(N2 / 8) :op0(U5 / times :op0(N3 / 5) :op0(F2 / sin :op0(V8 / 𝜃))))))))))
      :snt3 (c5 / contrast-01
            :arg1 (r / recommend-01
                  :arg1 (u / use-01
                        :arg0 ii
                        :arg1 (t2 / this)
                        :arg2 (f2 / find-01
                              :arg0 ii
                              :arg1 (a4 / and
                                    :op1 (p4 / point
                                          :name (n4 / name
                                                :op1 MATH 
 :math (V9 / 𝐴)))
                                    :op2 (p5 / point
                                          :name (n5 / name
                                                :op1 MATH 
 :math (V10 / 𝐵)))))
                        :time (n6 / now))
                  :arg2 ii)
            :arg2 (k / know-01
                  :polarity -
                  :arg0 ii
                  :arg1 (t3 / thing
                        :manner-of (p6 / proceed-01
                              :arg0 ii)))))"
B.248	"(m / multi-sentence
      :snt1 (l / let-01
            :mode imperative
            :arg0 (y / you)
            :arg1 (a / and
                  :op1 (g / group
                        :mod (a2 / abelian)
                        :arg1-of (o / order-03
                              :mod (e / even))
                        :domain (s / string-entity
                              :value MATH 
 :math (V1 / 𝐺)))
                  :op2 (g2 / group
                        :mod (s2 / string-entity
                              :value MATH 
 :math (O1 / assign :op0(V2 / 𝑀) :op1(O2 / conditional-set :op0(O3 / in :op0(V3 / 𝑔) :op1(V4 / 𝐺)) :op1(U1 / eq :op0(O4 / SUP :op0(V5 / 𝑔) :op1(N1 / 2)) :op0(V6 / 𝑒))))))))
      :snt2 (a3 / and
            :op1 (e2 / easy-05
                  :arg1 (s3 / show-01
                        :arg1 (s4 / sugroup
                              :domain (s5 / string-entity
                                    :value MATH 
 :math (V7 / 𝑀))
                              :arg1-of (ii / include-91
                                    :arg2 (s6 / string-entity
                                          :value MATH 
 :math (V8 / 𝐺))))))
            :op2 (o2 / obligate-01
                  :arg2 (p / power-01
                        :arg1 (e3 / element
                              :poss (s7 / string-entity
                                    :value MATH 
 :math (V9 / 𝑀)))
                        :arg2 (s8 / string-entity
                              :value MATH 
 :math (N2 / 2))))))"
B.249	"(m / multi-sentence
      :snt1 (o / obligate-01
            :arg1 (ii / i)
            :arg2 (s / show-01
                  :arg0 ii
                  :arg1 (g / group
                        :mod (a / abelian)
                        :domain (g2 / group
                              :mod (s2 / string-entity
                                    :value MATH 
 :math (M1 / V-3 :op0(V1 / 𝐺) :op1(U1 / times) :op2(V2 / 𝑒))
                                    :arg1-of (f / follow-04)
                                    :arg0-of (h / have-03
                                          :arg1 (o2 / operate-01
                                                :arg0 g2))
                                    :arg1-of (d / define-01
                                          :arg2 (s3 / string-entity
                                                :value MATH 
 :math (U2 / eq :op0(U3 / times :op0(V3 / 𝑔) :op0(V4 / 𝑔)) :op0(V5 / 𝑒))
                                                :arg1-of (r / rate-entity-91
                                                      :arg2 (s4 / string-entity
                                                            :value MATH 
 :math (O1 / in :op0(V6 / 𝑔) :op1(V7 / 𝐺))
                                                            :mod (e / every)))))))))
            :snt2 (o3 / obligate-01
                  :arg1 (o4 / one)
                  :arg2 (s5 / show-01
                        :arg0 o4
                        :arg1 (c / commutative
                              :domain (g3 / group))
                        :mod (o5 / only))
                  :purpose (d2 / do-02
                        :arg0 o4
                        :arg1 (t / that)))))"
B.250	"(s / show-01
      :arg1 (s2 / string-entity
            :value MATH 
 :math (O1 / leq :op0(O2 / SUP :op0(U1 / times :op0(O3 / SUB :op0(V1 / 𝑎) :op1(N1 / 1)) :op0(O4 / SUB :op0(V2 / 𝑎) :op1(N2 / 2)) :op0(V3 / …) :op0(O5 / SUB :op0(V4 / 𝑎) :op1(V5 / 𝑛))) :op1(O6 / divide :op0(N3 / 1) :op1(V6 / 𝑛))) :op1(O7 / divide :op0(O8 / SUB :op0(O9 / SUP :op0(O10 / SUB :op0(O11 / sum) :op1(U2 / eq :op0(V7 / 𝑖) :op0(N4 / 1))) :op1(V8 / 𝑛)) :op1(O12 / SUB :op0(V9 / 𝑎) :op1(V10 / 𝑖))) :op1(V11 / 𝑛))))
      :manner (a / amr-unknown))"
B.251	"(m / multi-sentence
      :snt1 (c / contrast-01
            :arg1 (t / try-01
                  :arg0 (ii / i)
                  :arg1 (s / solve-01
                        :arg0 ii
                        :arg1 (t2 / this))
                  :duration (m2 / multiple
                        :op1 (t3 / temporal-quantity
                              :quant 1
                              :unit (h / hour))))
            :arg2 (s2 / seem-01
                  :arg1 (p / possible-01
                        :polarity -
                        :arg1 (d / do-02
                              :arg0 ii
                              :arg1 s)
                        :mod (j / just))))
      :snt2 (a / and
            :op2 (k / know-01
                  :arg0 (ii2 / i)
                  :arg1 (o / obligate-01
                        :arg1 ii2
                        :arg2 (s3 / show-01
                              :arg0 ii2
                              :arg1 (s4 / string-entity
                                    :value MATH 
 :math (U1 / and :op0(O1 / lt :op0(O2 / SUP :op0(U2 / plus :op0(V1 / 𝑘) :op0(N1 / 2)) :op1(O3 / divide :op0(N2 / 1) :op1(U3 / plus :op0(V2 / 𝑘) :op0(N3 / 2)))) :op1(V3 / …)) :op0(O4 / lt :op0(O5 / SUP :op0(U4 / plus :op0(V4 / 𝑘) :op0(N4 / 1)) :op1(O6 / divide :op0(N5 / 1) :op1(U5 / plus :op0(V5 / 𝑘) :op0(N6 / 1))))))
                                    :arg1-of (ii3 / instead-of-91
                                          :arg2 (a2 / assume-02
                                                :arg1 (s5 / string-entity
                                                      :value MATH 
 :math (O7 / lt :op0(O8 / SUP :op0(U6 / plus :op0(V6 / 𝑘) :op0(N7 / 1)) :op1(O9 / divide :op0(N8 / 1) :op1(U7 / plus :op0(V7 / 𝑘) :op0(N9 / 1)))) :op1(O10 / SUP :op0(V8 / 𝑘) :op1(O11 / divide :op0(N10 / 1) :op1(V9 / 𝑘)))))
                                                :time (s6 / start-01))))))))
      :snt3 (w / welcome-01
            :arg1 (h2 / hint-01
                  :mod (a3 / any))
            :degree (h3 / high-02)))"
B.252	"(m / multi-sentence
      :snt1 (p / publication-91
            :arg0 (p2 / person
                  :name (n / name
                        :op1 ""julian""
                        :op2 ""havil""))
            :arg1 (p3 / publication
                  :name (n2 / name
                        :op1 ""exploring""
                        :op2 ""euler's""
                        :op3 ""constant""))
            :arg4 (p4 / person
                  :name (n3 / name
                        :op1 ""gamma"")))
      :snt2 (k / know-01
            :arg1 (e / equal-01
                  :arg1 (s / string-entity
                        :value MATH 
 :math (U1 / and :op0(U2 / eq :op0(U3 / times :op0(V1 / 𝜁) :op0(N1 / 2)) :op0(U4 / plus :op0(O1 / divide :op0(N2 / 1) :op1(O2 / SUP :op0(N3 / 1) :op1(N4 / 2))) :op0(O3 / divide :op0(N5 / 1) :op1(O4 / SUP :op0(N6 / 2) :op1(N7 / 2))) :op0(O5 / divide :op0(N8 / 1) :op1(O6 / SUP :op0(N9 / 3) :op1(N10 / 2))) :op0(V2 / ⋯))) :op0(U5 / eq :op0(O7 / divide :op0(O8 / SUP :op0(V3 / 𝜋) :op1(N11 / 2)) :op1(N12 / 6)))))
                  :arg2 (p5 / prove-01
                        :arg0 (p6 / person
                              :name (n4 / name
                                    :op1 ""euler""))
                        :arg1 e
                        :arg1-of (n5 / nice-01
                              :degree (q / quite))))
            :degree (w / well)
            :location (m2 / mathematics
                  :mod (p7 / pop)
                  :mod (e2 / especially)))
      :snt3 (l / like-02
            :arg0 (ii / i)
            :arg1 k
            :arg0 ii
            :arg1 (l2 / location
                  :location-of (a / appear-01
                        :arg1 (c / constant
                              :mod (t / this))
                        :arg1-of (t2 / trivial-02)
                        :mod (e3 / else)))))"
B.253	"(m / multi-sentence
      :snt1 (s / show-01
            :arg0 (ii / i)
            :arg1 (r / result
                  :location (b / below)
                  :arg1-of (ii2 / integrate-01
                        :arg2 (c / contour)))
            :manner (a / amr-unknown)
            :manner (s2 / string-entity
                  :value MATH 
 :math (U1 / eq :op0(O1 / SUB :op0(O2 / SUP :op0(O3 / SUB :op0(O4 / int) :op1(O5 / minus :op0(C1 / infinity))) :op1(C2 / infinity)) :op1(U2 / times :op0(O6 / divide :op0(O7 / minus :op0(F1 / cos :op0(U3 / times :op0(V1 / 𝑏) :op0(V2 / 𝑥))) :op1(F2 / cos :op0(U4 / times :op0(V3 / 𝑎) :op0(V4 / 𝑥)))) :op1(O8 / SUP :op0(V5 / 𝑥) :op1(N1 / 2))) :op0(F3 / d :op0(V6 / 𝑥)))) :op0(U5 / times :op0(V7 / 𝜋) :op0(O9 / minus :op0(V8 / 𝑎) :op1(V9 / 𝑏))))
                  :arg1-of (m2 / mean-01
                        :arg2 (s3 / string-entity
                              :value ""a>b>0""
                              :arg1-of ii2
                              :arg2 c))))
      :snt2 (a2 / appreciate-02
            :arg1 (h / help-01
                  :mod (a3 / any))
            :degree (g / great)
            :arg2-of (t / thank-01
                  :arg1 (y / you))))"
B.254	"(p / possible-01
      :arg1 (g / get-01
            :arg0 (ii / i)
            :arg1 (h / hint
                  :mod (s / some)
                  :topic (t / thing
                        :manner-of (s2 / solve-01
                              :arg1 (t2 / thing
                                    :mod (ii2 / integral)
                                    :mod (t3 / this)
                                    :arg1-of (e / equal-01
                                          :arg2 (s3 / string-entity
                                                :value MATH 
 :math (U1 / eq :op0(V1 / 𝐼) :op0(O1 / SUB :op0(O2 / SUP :op0(O3 / SUB :op0(O4 / int) :op1(N1 / 0)) :op1(V2 / 𝜋)) :op1(O5 / divide :op0(U2 / times :op0(V3 / 𝑥) :op0(V4 / 𝑑) :op0(V5 / 𝑥)) :op1(O6 / minus :op0(N2 / 1) :op1(U3 / times :op0(V6 / 𝑠) :op0(V7 / 𝑖) :op0(V8 / 𝑛) :op0(V9 / 𝑥) :op0(V10 / 𝑐) :op0(V11 / 𝑜) :op0(V12 / 𝑠) :op0(V13 / 𝑥)))))))))))))
      :polarity (a / amr-unknown))"
B.255	"(m / multi-sentence
      :snt1 (c / come-across-21
            :arg0 (ii / i)
            :arg1 (p / problem
                  :topic (f / find-01
                        :arg1 (ii2 / integral
                              :mod (s / string-entity
                                    :value MATH 
 :math (O1 / proportional-to)))))
            :ord (o / ordinal-entity
                  :value 1)
            :mod (t / this))
      :snt2 (h / have-03
            :arg0 (ii3 / i)
            :arg1 (d / distribute-01
                  :arg1 (s2 / string-entity
                        :value MATH 
 :math (O2 / proportional-to :op0(U1 / times :op0(O3 / SUB :op0(V1 / 𝑓) :op1(M1 / L-2 :op0(V2 / 𝑋) :op1(V3 / 𝑌))) :op0(O4 / interval$O-O$$ :op0(V4 / 𝑥) :op1(V5 / 𝑦))) :op1(F1 / exp :op0(O5 / minus :op0(U2 / times :op0(N1 / 13) :op0(V6 / 𝑥) :op0(V7 / 𝑦)) :op1(U3 / times :op0(N2 / 94) :op0(O6 / SUP :op0(V8 / 𝑥) :op1(N3 / 2))) :op2(U4 / times :op0(O7 / divide :op0(N4 / 1) :op1(N5 / 2)) :op0(O8 / SUP :op0(V9 / 𝑦) :op1(N6 / 2)))))))
                  :mod (j / joint))
            :snt3 (a / attempt-01
                  :arg0 ii3
                  :arg1 (f2 / find-01
                        :arg0 ii3
                        :arg1 (s3 / string-entity
                              :value MATH 
 :math (U5 / times :op0(O9 / SUB :op0(V10 / 𝑓) :op1(V11 / 𝑋)) :op0(V12 / 𝑥)))
                        :arg1-of (f3 / follow-04)))))"
B.256	"(m / multi-sentence
      :snt1 (a / and
            :op1 (l / learn-01
                  :arg0 (ii / i)
                  :arg1 (l2 / limit-01))
            :op2 (p / possible-01
                  :polarity -
                  :arg1 (u / understand-01
                        :arg0 ii
                        :arg1 (s / something
                              :arg1-of (m2 / mean-01
                                    :arg2 (h / have-condition-91
                                          :arg2 (h2 / have-03
                                                :arg0 (w / we)
                                                :arg1 (l3 / limit-01
                                                      :arg1 (s2 / string-entity
                                                            :value MATH 
 :math (U1 / eq :op0(U2 / times :op0(V1 / 𝑓) :op0(V2 / 𝑥)) :op0(O1 / divide :op0(O2 / minus :op0(O3 / SUP :op0(V3 / 𝑥) :op1(N1 / 2)) :op1(N2 / 1)) :op1(O4 / minus :op0(V4 / 𝑥) :op1(N3 / 1))))))))))
                        :degree (q / quite))))
      :snt2 (o / obligate-01
            :arg1 (w2 / we)
            :arg2 (t / take-01
                  :arg0 w2
                  :arg1 (l4 / limit-01
                        :arg1 (s3 / string-entity
                              :value MATH 
 :math (O5 / limit :op0(O6 / SUB :op0(O7 / limit) :op1(F1 / → :op0(V5 / 𝑥) :op1(N4 / 1))) :op1(O8 / divide :op0(O9 / minus :op0(O10 / SUP :op0(V6 / 𝑥) :op1(N5 / 2)) :op1(N6 / 1)) :op1(O11 / minus :op0(V7 / 𝑥) :op1(N7 / 1)))))
                        :arg1-of (f / follow-04)
                        :mod (t2 / this)))
            :condition (r / realize-01
                  :arg0 w2
                  :arg1 (c / continue-01
                        :polarity -
                        :arg1 (f2 / function-01)
                        :time (e / equal-01
                              :arg1 (v / variable
                                    :name (n / name
                                          :op1 ""x""))
                              :arg2 (v2 / variable
                                    :name (n2 / name
                                          :op1 ""1""))))
                  :time (a2 / as-soon-as
                        :op1 (l5 / look-01
                              :arg0 w2
                              :arg1 (f3 / function-01))))
            :snt3 (p2 / possible-01
                  :arg1 (s4 / say-01
                        :arg0 (ii2 / i)
                        :arg1 (t3 / that)
                        :mod (b / by-the-way)
                        :snt4-of o))
            :arg0 (w3 / we)
            :arg1 (w4 / want-01
                  :arg0 w3
                  :arg1 (s5 / see-01
                        :arg0 w3
                        :arg1 (v3 / value
                              :mod (y / y
                                    :arg1-of (m3 / mean-01
                                          :arg2 (ii3 / image)))
                              :arg1-of (a3 / approach-01
                                    :arg2 (c2 / close-10
                                          :arg1 v3
                                          :arg2 (n3 / numerical-quantity
                                                :quant 1)
                                          :arg2-of (h3 / have-degree-91
                                                :arg1 v3
                                                :arg3 (m4 / more)))))))))"
B.257	"(m / multi-sentence
      :snt1 (a / and
            :op1 (s / sit-01
                  :arg1 (ii / i)
                  :arg2 (a2 / analyze-01)
                  :time (y / yesterday))
            :op2 (t / take-01
                  :arg0 (w / we)
                  :arg1 (l / limit-01
                        :arg1 (e / express-01
                              :mod (s2 / some)))
                  :arg1-of (n / natural-03)))
      :snt2 (t2 / think-01
            :arg0 (ii2 / i)
            :arg1 (a3 / and
                  :op1 (a4 / abide-01
                        :arg0 (t3 / take-01
                              :arg1 (l2 / limit-01
                                    :arg1 e
                                    :mod (s3 / some))))
                  :arg1 (r / rule-01
                        :arg1 (t4 / transform-01
                              :arg2 (s4 / string-entity
                                    :value MATH 
 :math (U1 / eq :op0(O1 / limit :op0(O2 / SUB :op0(O3 / limit) :op1(F1 / → :op0(V1 / 𝑥) :op1(V2 / 𝑘))) :op1(U2 / times :op0(V3 / 𝑐) :op0(U3 / plus :op0(U4 / times :op0(V4 / 𝑓) :op0(V5 / 𝑥)) :op0(U5 / times :op0(V6 / 𝑔) :op0(V7 / 𝑥))))) :op0(U6 / plus :op0(U7 / times :op0(V8 / 𝑐) :op0(O4 / limit :op0(O5 / SUB :op0(O6 / limit) :op1(F2 / → :op0(V9 / 𝑥) :op1(V10 / 𝑘))) :op1(U8 / times :op0(V11 / 𝑓) :op0(V12 / 𝑥)))) :op0(U9 / times :op0(V13 / 𝑐) :op0(O7 / limit :op0(O8 / SUB :op0(O9 / limit) :op1(F3 / → :op0(V14 / 𝑥) :op1(V15 / 𝑘))) :op1(U10 / times :op0(V16 / 𝑔) :op0(V17 / 𝑥)))))))
                              :arg1-of (l3 / linear-02))))
            :op2 (a5 / appear-02
                  :arg1 (h / homomorphism
                        :domain t3
                        :example (a6 / and
                              :op1 (s5 / string-entity
                                    :value MATH 
 :math (U11 / eq :op0(O10 / limit :op0(O11 / SUB :op0(O12 / limit) :op1(F4 / → :op0(V18 / 𝑥) :op1(V19 / 𝑘))) :op1(U12 / times :op0(U13 / times :op0(V20 / 𝑓) :op0(V21 / 𝑔) :op0(V22 / 𝑥)))) :op0(O13 / limit :op0(O14 / SUB :op0(O15 / limit) :op1(F5 / → :op0(V23 / 𝑥) :op1(V24 / 𝑘))) :op1(U14 / times :op0(V25 / 𝑓) :op0(V26 / 𝑥) :op0(V27 / 𝑔) :op0(V28 / 𝑥)))))
                              :op2 (e2 / et-cetera)))
                  :mod (a7 / also)))
      :snt3 (q / question-01
            :arg0 (ii3 / i)
            :arg1 (t5 / thing
                  :arg2-of (l4 / limit-01)
                  :mod (m2 / mathematics)
                  :domain (a8 / amr-unknown))
            :arg1-of (r2 / real-04)
            :mod (a9 / anyway)))"
B.258	"(p / prove-01
      :arg1 (s / string-entity
            :value MATH 
 :math (U1 / eq :op0(O1 / limit :op0(O2 / SUB :op0(O3 / limit) :op1(F1 / → :op0(V1 / 𝑥) :op1(C1 / infinity))) :op1(O4 / divide :op0(O5 / SUP :op0(V2 / 𝑥) :op1(V3 / 𝑘)) :op1(O6 / SUP :op0(V4 / 𝑒) :op1(V5 / 𝑥)))) :op0(N1 / 0)))
      :manner (a / amr-unknown)
      :arg1-of (m / mean-01
            :arg2 (n / number
                  :mod (a2 / any)
                  :mod (p2 / positive))))"
